id,party_name,vehicle_no,tare_wt
30799,Party_30799,MH99AB30799,5624.986
30800,Party_30800,MH00AB30800,2594.182
30801,Party_30801,MH01AB30801,12306.955
30802,Party_30802,MH02AB30802,6585.53
30803,Party_30803,MH03AB30803,3007.261
30804,Party_30804,MH04AB30804,9512.599
30805,Party_30805,MH05AB30805,5492.825
30806,Party_30806,MH06AB30806,11150.444
30807,Party_30807,MH07AB30807,2221.056
30808,Party_30808,MH08AB30808,13696.878
30809,Party_30809,MH09AB30809,10859.378
30810,Party_30810,MH10AB30810,3339.745
30811,Party_30811,MH11AB30811,2970.837
30812,Party_30812,MH12AB30812,6427.293
30813,Party_30813,MH13AB30813,12000.039
30814,Party_30814,MH14AB30814,9566.736
30815,Party_30815,MH15AB30815,7369.638
30816,Party_30816,MH16AB30816,10236.86
30817,Party_30817,MH17AB30817,5290.676
30818,Party_30818,MH18AB30818,14944.722
30819,Party_30819,MH19AB30819,9649.158
30820,Party_30820,MH20AB30820,11320.669
30821,Party_30821,MH21AB30821,3703.462
30822,Party_30822,MH22AB30822,6238.154
30823,Party_30823,MH23AB30823,6200.251
30824,Party_30824,MH24AB30824,11673.031
30825,Party_30825,MH25AB30825,11128.228
30826,Party_30826,MH26AB30826,7377.12
30827,Party_30827,MH27AB30827,13805.434
30828,Party_30828,MH28AB30828,14530.72
30829,Party_30829,MH29AB30829,8189.643
30830,Party_30830,MH30AB30830,5387.172
30831,Party_30831,MH31AB30831,3848.65
30832,Party_30832,MH32AB30832,12468.38
30833,Party_30833,MH33AB30833,3215.612
30834,Party_30834,MH34AB30834,9706.067
30835,Party_30835,MH35AB30835,10692.718
30836,Party_30836,MH36AB30836,14008.275
30837,Party_30837,MH37AB30837,7790.491
30838,Party_30838,MH38AB30838,2413.371
30839,Party_30839,MH39AB30839,9245.955
30840,Party_30840,MH40AB30840,11038.791
30841,Party_30841,MH41AB30841,12295.502
30842,Party_30842,MH42AB30842,8844.836
30843,Party_30843,MH43AB30843,2182.251
30844,Party_30844,MH44AB30844,8938.064
30845,Party_30845,MH45AB30845,9435.739
30846,Party_30846,MH46AB30846,10980.283
30847,Party_30847,MH47AB30847,8701.072
30848,Party_30848,MH48AB30848,13718.054
30849,Party_30849,MH49AB30849,2056.674
30850,Party_30850,MH50AB30850,2780.736
30851,Party_30851,MH51AB30851,3791.352
30852,Party_30852,MH52AB30852,6672.746
30853,Party_30853,MH53AB30853,14618.82
30854,Party_30854,MH54AB30854,9426.462
30855,Party_30855,MH55AB30855,11632.92
30856,Party_30856,MH56AB30856,3144.602
30857,Party_30857,MH57AB30857,2599.298
30858,Party_30858,MH58AB30858,4812.511
30859,Party_30859,MH59AB30859,13375.679
30860,Party_30860,MH60AB30860,12255.665
30861,Party_30861,MH61AB30861,6742.373
30862,Party_30862,MH62AB30862,6752.658
30863,Party_30863,MH63AB30863,12408.721
30864,Party_30864,MH64AB30864,3508.594
30865,Party_30865,MH65AB30865,2683.127
30866,Party_30866,MH66AB30866,3610.001
30867,Party_30867,MH67AB30867,14623.863
30868,Party_30868,MH68AB30868,6072.024
30869,Party_30869,MH69AB30869,8005.009
30870,Party_30870,MH70AB30870,9606.989
30871,Party_30871,MH71AB30871,7211.06
30872,Party_30872,MH72AB30872,6482.606
30873,Party_30873,MH73AB30873,12063.04
30874,Party_30874,MH74AB30874,12991.508
30875,Party_30875,MH75AB30875,14498.912
30876,Party_30876,MH76AB30876,6401.605
30877,Party_30877,MH77AB30877,3149.634
30878,Party_30878,MH78AB30878,10187.462
30879,Party_30879,MH79AB30879,2978.275
30880,Party_30880,MH80AB30880,3640.864
30881,Party_30881,MH81AB30881,3732.192
30882,Party_30882,MH82AB30882,5430.588
30883,Party_30883,MH83AB30883,12135.002
30884,Party_30884,MH84AB30884,14204.029
30885,Party_30885,MH85AB30885,6578.627
30886,Party_30886,MH86AB30886,10606.227
30887,Party_30887,MH87AB30887,11178.791
30888,Party_30888,MH88AB30888,4775.234
30889,Party_30889,MH89AB30889,11922.51
30890,Party_30890,MH90AB30890,11695.824
30891,Party_30891,MH91AB30891,7901.84
30892,Party_30892,MH92AB30892,10318.402
30893,Party_30893,MH93AB30893,11503.984
30894,Party_30894,MH94AB30894,3600.185
30895,Party_30895,MH95AB30895,2345.219
30896,Party_30896,MH96AB30896,8265.859
30897,Party_30897,MH97AB30897,3986.953
30898,Party_30898,MH98AB30898,7389.019
30899,Party_30899,MH99AB30899,10374.981
30900,Party_30900,MH00AB30900,2701.062
30901,Party_30901,MH01AB30901,13518.569
30902,Party_30902,MH02AB30902,14681.009
30903,Party_30903,MH03AB30903,11773.513
30904,Party_30904,MH04AB30904,2352.509
30905,Party_30905,MH05AB30905,11348.741
30906,Party_30906,MH06AB30906,12650.432
30907,Party_30907,MH07AB30907,6498.39
30908,Party_30908,MH08AB30908,7880.056
30909,Party_30909,MH09AB30909,8868.609
30910,Party_30910,MH10AB30910,8284.858
30911,Party_30911,MH11AB30911,11955.99
30912,Party_30912,MH12AB30912,14912.711
30913,Party_30913,MH13AB30913,9898.871
30914,Party_30914,MH14AB30914,11821.208
30915,Party_30915,MH15AB30915,11183.9
30916,Party_30916,MH16AB30916,11754.556
30917,Party_30917,MH17AB30917,11139.601
30918,Party_30918,MH18AB30918,6197.475
30919,Party_30919,MH19AB30919,3568.759
30920,Party_30920,MH20AB30920,9473.608
30921,Party_30921,MH21AB30921,14055.618
30922,Party_30922,MH22AB30922,12552.523
30923,Party_30923,MH23AB30923,8326.022
30924,Party_30924,MH24AB30924,9539.444
30925,Party_30925,MH25AB30925,12378.218
30926,Party_30926,MH26AB30926,5760.775
30927,Party_30927,MH27AB30927,4031.294
30928,Party_30928,MH28AB30928,8464.065
30929,Party_30929,MH29AB30929,12457.804
30930,Party_30930,MH30AB30930,10595.55
30931,Party_30931,MH31AB30931,14577.482
30932,Party_30932,MH32AB30932,11884.647
30933,Party_30933,MH33AB30933,2225.407
30934,Party_30934,MH34AB30934,5155.14
30935,Party_30935,MH35AB30935,14392.405
30936,Party_30936,MH36AB30936,7960.847
30937,Party_30937,MH37AB30937,2529.006
30938,Party_30938,MH38AB30938,6800.503
30939,Party_30939,MH39AB30939,9847.799
30940,Party_30940,MH40AB30940,3556.849
30941,Party_30941,MH41AB30941,11275.458
30942,Party_30942,MH42AB30942,7061.289
30943,Party_30943,MH43AB30943,10966.458
30944,Party_30944,MH44AB30944,4331.88
30945,Party_30945,MH45AB30945,9492.039
30946,Party_30946,MH46AB30946,10961.872
30947,Party_30947,MH47AB30947,2328.837
30948,Party_30948,MH48AB30948,6122.423
30949,Party_30949,MH49AB30949,12144.782
30950,Party_30950,MH50AB30950,5407.921
30951,Party_30951,MH51AB30951,11347.118
30952,Party_30952,MH52AB30952,9099.595
30953,Party_30953,MH53AB30953,2623.843
30954,Party_30954,MH54AB30954,4778.484
30955,Party_30955,MH55AB30955,13279.032
30956,Party_30956,MH56AB30956,8827.234
30957,Party_30957,MH57AB30957,11356.534
30958,Party_30958,MH58AB30958,10192.943
30959,Party_30959,MH59AB30959,10726.983
30960,Party_30960,MH60AB30960,11483.767
30961,Party_30961,MH61AB30961,8532.0
30962,Party_30962,MH62AB30962,9673.795
30963,Party_30963,MH63AB30963,10622.827
30964,Party_30964,MH64AB30964,3655.701
30965,Party_30965,MH65AB30965,10632.343
30966,Party_30966,MH66AB30966,13749.263
30967,Party_30967,MH67AB30967,13003.864
30968,Party_30968,MH68AB30968,11594.863
30969,Party_30969,MH69AB30969,11362.898
30970,Party_30970,MH70AB30970,3857.176
30971,Party_30971,MH71AB30971,14643.977
30972,Party_30972,MH72AB30972,2031.027
30973,Party_30973,MH73AB30973,12175.727
30974,Party_30974,MH74AB30974,8016.641
30975,Party_30975,MH75AB30975,7991.175
30976,Party_30976,MH76AB30976,4871.733
30977,Party_30977,MH77AB30977,11522.922
30978,Party_30978,MH78AB30978,9390.073
30979,Party_30979,MH79AB30979,10841.385
30980,Party_30980,MH80AB30980,2442.206
30981,Party_30981,MH81AB30981,9115.787
30982,Party_30982,MH82AB30982,8220.653
30983,Party_30983,MH83AB30983,3148.576
30984,Party_30984,MH84AB30984,6804.66
30985,Party_30985,MH85AB30985,3711.71
30986,Party_30986,MH86AB30986,2199.717
30987,Party_30987,MH87AB30987,8998.138
30988,Party_30988,MH88AB30988,12014.008
30989,Party_30989,MH89AB30989,7678.642
30990,Party_30990,MH90AB30990,2270.241
30991,Party_30991,MH91AB30991,13636.653
30992,Party_30992,MH92AB30992,14017.868
30993,Party_30993,MH93AB30993,4419.76
30994,Party_30994,MH94AB30994,2772.581
30995,Party_30995,MH95AB30995,12043.617
30996,Party_30996,MH96AB30996,4030.222
30997,Party_30997,MH97AB30997,4940.107
30998,Party_30998,MH98AB30998,7707.499
30999,Party_30999,MH99AB30999,5625.422
31000,Party_31000,MH00AB31000,11983.639
31001,Party_31001,MH01AB31001,9924.998
31002,Party_31002,MH02AB31002,8924.398
31003,Party_31003,MH03AB31003,3849.318
31004,Party_31004,MH04AB31004,2445.215
31005,Party_31005,MH05AB31005,2558.015
31006,Party_31006,MH06AB31006,9347.457
31007,Party_31007,MH07AB31007,14555.902
31008,Party_31008,MH08AB31008,5135.63
31009,Party_31009,MH09AB31009,4917.515
31010,Party_31010,MH10AB31010,9724.169
31011,Party_31011,MH11AB31011,6857.692
31012,Party_31012,MH12AB31012,10768.175
31013,Party_31013,MH13AB31013,13314.038
31014,Party_31014,MH14AB31014,7287.023
31015,Party_31015,MH15AB31015,6066.594
31016,Party_31016,MH16AB31016,2230.675
31017,Party_31017,MH17AB31017,6571.437
31018,Party_31018,MH18AB31018,7198.401
31019,Party_31019,MH19AB31019,11990.868
31020,Party_31020,MH20AB31020,8834.583
31021,Party_31021,MH21AB31021,2985.622
31022,Party_31022,MH22AB31022,10290.437
31023,Party_31023,MH23AB31023,8920.575
31024,Party_31024,MH24AB31024,7109.77
31025,Party_31025,MH25AB31025,6622.371
31026,Party_31026,MH26AB31026,6029.316
31027,Party_31027,MH27AB31027,13949.224
31028,Party_31028,MH28AB31028,13447.421
31029,Party_31029,MH29AB31029,11898.222
31030,Party_31030,MH30AB31030,13645.468
31031,Party_31031,MH31AB31031,12446.595
31032,Party_31032,MH32AB31032,13255.589
31033,Party_31033,MH33AB31033,3637.146
31034,Party_31034,MH34AB31034,5058.756
31035,Party_31035,MH35AB31035,3979.626
31036,Party_31036,MH36AB31036,7307.121
31037,Party_31037,MH37AB31037,8897.665
31038,Party_31038,MH38AB31038,8896.753
31039,Party_31039,MH39AB31039,4210.554
31040,Party_31040,MH40AB31040,4913.506
31041,Party_31041,MH41AB31041,11037.556
31042,Party_31042,MH42AB31042,12209.728
31043,Party_31043,MH43AB31043,6768.192
31044,Party_31044,MH44AB31044,10541.937
31045,Party_31045,MH45AB31045,5857.157
31046,Party_31046,MH46AB31046,12345.196
31047,Party_31047,MH47AB31047,14704.639
31048,Party_31048,MH48AB31048,13033.916
31049,Party_31049,MH49AB31049,10055.01
31050,Party_31050,MH50AB31050,6341.077
31051,Party_31051,MH51AB31051,12271.481
31052,Party_31052,MH52AB31052,14405.47
31053,Party_31053,MH53AB31053,9097.225
31054,Party_31054,MH54AB31054,5673.14
31055,Party_31055,MH55AB31055,3014.212
31056,Party_31056,MH56AB31056,11266.022
31057,Party_31057,MH57AB31057,13353.875
31058,Party_31058,MH58AB31058,10951.236
31059,Party_31059,MH59AB31059,2298.645
31060,Party_31060,MH60AB31060,6193.69
31061,Party_31061,MH61AB31061,4566.927
31062,Party_31062,MH62AB31062,9826.744
31063,Party_31063,MH63AB31063,14038.762
31064,Party_31064,MH64AB31064,6561.612
31065,Party_31065,MH65AB31065,12506.848
31066,Party_31066,MH66AB31066,10641.081
31067,Party_31067,MH67AB31067,10886.693
31068,Party_31068,MH68AB31068,11745.16
31069,Party_31069,MH69AB31069,12954.523
31070,Party_31070,MH70AB31070,9668.047
31071,Party_31071,MH71AB31071,3771.344
31072,Party_31072,MH72AB31072,8418.451
31073,Party_31073,MH73AB31073,13873.022
31074,Party_31074,MH74AB31074,13417.17
31075,Party_31075,MH75AB31075,13035.114
31076,Party_31076,MH76AB31076,13869.017
31077,Party_31077,MH77AB31077,9634.591
31078,Party_31078,MH78AB31078,11550.542
31079,Party_31079,MH79AB31079,7662.606
31080,Party_31080,MH80AB31080,9080.332
31081,Party_31081,MH81AB31081,11315.57
31082,Party_31082,MH82AB31082,5466.334
31083,Party_31083,MH83AB31083,12750.821
31084,Party_31084,MH84AB31084,2232.886
31085,Party_31085,MH85AB31085,8602.771
31086,Party_31086,MH86AB31086,8587.51
31087,Party_31087,MH87AB31087,4906.133
31088,Party_31088,MH88AB31088,14912.308
31089,Party_31089,MH89AB31089,9308.239
31090,Party_31090,MH90AB31090,9254.834
31091,Party_31091,MH91AB31091,4729.938
31092,Party_31092,MH92AB31092,7692.767
31093,Party_31093,MH93AB31093,8001.698
31094,Party_31094,MH94AB31094,3995.843
31095,Party_31095,MH95AB31095,11621.562
31096,Party_31096,MH96AB31096,10059.026
31097,Party_31097,MH97AB31097,11248.288
31098,Party_31098,MH98AB31098,4620.352
31099,Party_31099,MH99AB31099,14832.073
31100,Party_31100,MH00AB31100,4694.981
31101,Party_31101,MH01AB31101,7664.321
31102,Party_31102,MH02AB31102,10698.421
31103,Party_31103,MH03AB31103,4551.315
31104,Party_31104,MH04AB31104,8740.218
31105,Party_31105,MH05AB31105,3248.103
31106,Party_31106,MH06AB31106,10724.575
31107,Party_31107,MH07AB31107,8022.593
31108,Party_31108,MH08AB31108,3644.605
31109,Party_31109,MH09AB31109,13915.145
31110,Party_31110,MH10AB31110,9411.998
31111,Party_31111,MH11AB31111,10627.964
31112,Party_31112,MH12AB31112,5987.295
31113,Party_31113,MH13AB31113,3225.368
31114,Party_31114,MH14AB31114,10696.768
31115,Party_31115,MH15AB31115,4749.113
31116,Party_31116,MH16AB31116,4691.815
31117,Party_31117,MH17AB31117,11113.762
31118,Party_31118,MH18AB31118,3578.801
31119,Party_31119,MH19AB31119,13025.872
31120,Party_31120,MH20AB31120,12574.782
31121,Party_31121,MH21AB31121,14604.846
31122,Party_31122,MH22AB31122,3765.097
31123,Party_31123,MH23AB31123,2843.818
31124,Party_31124,MH24AB31124,10979.708
31125,Party_31125,MH25AB31125,6200.11
31126,Party_31126,MH26AB31126,9091.562
31127,Party_31127,MH27AB31127,5545.608
31128,Party_31128,MH28AB31128,2710.313
31129,Party_31129,MH29AB31129,7718.368
31130,Party_31130,MH30AB31130,11326.348
31131,Party_31131,MH31AB31131,11051.715
31132,Party_31132,MH32AB31132,9954.578
31133,Party_31133,MH33AB31133,12913.192
31134,Party_31134,MH34AB31134,8397.396
31135,Party_31135,MH35AB31135,7342.938
31136,Party_31136,MH36AB31136,14404.943
31137,Party_31137,MH37AB31137,8660.394
31138,Party_31138,MH38AB31138,5002.777
31139,Party_31139,MH39AB31139,2912.416
31140,Party_31140,MH40AB31140,12335.549
31141,Party_31141,MH41AB31141,9083.029
31142,Party_31142,MH42AB31142,7159.837
31143,Party_31143,MH43AB31143,4457.692
31144,Party_31144,MH44AB31144,4710.36
31145,Party_31145,MH45AB31145,9292.248
31146,Party_31146,MH46AB31146,7608.442
31147,Party_31147,MH47AB31147,12643.773
31148,Party_31148,MH48AB31148,7965.274
31149,Party_31149,MH49AB31149,9194.14
31150,Party_31150,MH50AB31150,13614.699
31151,Party_31151,MH51AB31151,6372.985
31152,Party_31152,MH52AB31152,13618.898
31153,Party_31153,MH53AB31153,7151.949
31154,Party_31154,MH54AB31154,2240.556
31155,Party_31155,MH55AB31155,10661.549
31156,Party_31156,MH56AB31156,7177.347
31157,Party_31157,MH57AB31157,3714.62
31158,Party_31158,MH58AB31158,2987.968
31159,Party_31159,MH59AB31159,6537.464
31160,Party_31160,MH60AB31160,14320.107
31161,Party_31161,MH61AB31161,11424.446
31162,Party_31162,MH62AB31162,2364.722
31163,Party_31163,MH63AB31163,4470.163
31164,Party_31164,MH64AB31164,8486.519
31165,Party_31165,MH65AB31165,7274.85
31166,Party_31166,MH66AB31166,6370.606
31167,Party_31167,MH67AB31167,10555.968
31168,Party_31168,MH68AB31168,9118.163
31169,Party_31169,MH69AB31169,3809.701
31170,Party_31170,MH70AB31170,8173.495
31171,Party_31171,MH71AB31171,3110.221
31172,Party_31172,MH72AB31172,11156.322
31173,Party_31173,MH73AB31173,11446.558
31174,Party_31174,MH74AB31174,8885.754
31175,Party_31175,MH75AB31175,14548.75
31176,Party_31176,MH76AB31176,13560.104
31177,Party_31177,MH77AB31177,5156.949
31178,Party_31178,MH78AB31178,12117.934
31179,Party_31179,MH79AB31179,11696.919
31180,Party_31180,MH80AB31180,4578.09
31181,Party_31181,MH81AB31181,8519.934
31182,Party_31182,MH82AB31182,5271.684
31183,Party_31183,MH83AB31183,14454.568
31184,Party_31184,MH84AB31184,8434.476
31185,Party_31185,MH85AB31185,2014.449
31186,Party_31186,MH86AB31186,6371.688
31187,Party_31187,MH87AB31187,14234.34
31188,Party_31188,MH88AB31188,11046.001
31189,Party_31189,MH89AB31189,3058.112
31190,Party_31190,MH90AB31190,10592.341
31191,Party_31191,MH91AB31191,14086.962
31192,Party_31192,MH92AB31192,6544.877
31193,Party_31193,MH93AB31193,5533.158
31194,Party_31194,MH94AB31194,8958.13
31195,Party_31195,MH95AB31195,9845.777
31196,Party_31196,MH96AB31196,14474.169
31197,Party_31197,MH97AB31197,2426.979
31198,Party_31198,MH98AB31198,13083.033
31199,Party_31199,MH99AB31199,10163.583
31200,Party_31200,MH00AB31200,8680.886
31201,Party_31201,MH01AB31201,10543.449
31202,Party_31202,MH02AB31202,13973.076
31203,Party_31203,MH03AB31203,9286.033
31204,Party_31204,MH04AB31204,14614.715
31205,Party_31205,MH05AB31205,14439.735
31206,Party_31206,MH06AB31206,3153.431
31207,Party_31207,MH07AB31207,9804.137
31208,Party_31208,MH08AB31208,3010.81
31209,Party_31209,MH09AB31209,6157.038
31210,Party_31210,MH10AB31210,2988.659
31211,Party_31211,MH11AB31211,7125.171
31212,Party_31212,MH12AB31212,13202.967
31213,Party_31213,MH13AB31213,8701.452
31214,Party_31214,MH14AB31214,3372.46
31215,Party_31215,MH15AB31215,10360.544
31216,Party_31216,MH16AB31216,4554.689
31217,Party_31217,MH17AB31217,8372.586
31218,Party_31218,MH18AB31218,12722.463
31219,Party_31219,MH19AB31219,8648.28
31220,Party_31220,MH20AB31220,13517.985
31221,Party_31221,MH21AB31221,2311.435
31222,Party_31222,MH22AB31222,10349.478
31223,Party_31223,MH23AB31223,4463.859
31224,Party_31224,MH24AB31224,11208.9
31225,Party_31225,MH25AB31225,4886.269
31226,Party_31226,MH26AB31226,8475.772
31227,Party_31227,MH27AB31227,9915.161
31228,Party_31228,MH28AB31228,5605.149
31229,Party_31229,MH29AB31229,11894.103
31230,Party_31230,MH30AB31230,3600.129
31231,Party_31231,MH31AB31231,14316.53
31232,Party_31232,MH32AB31232,12801.432
31233,Party_31233,MH33AB31233,6566.198
31234,Party_31234,MH34AB31234,5656.324
31235,Party_31235,MH35AB31235,9192.37
31236,Party_31236,MH36AB31236,3787.79
31237,Party_31237,MH37AB31237,5208.829
31238,Party_31238,MH38AB31238,8158.377
31239,Party_31239,MH39AB31239,11477.359
31240,Party_31240,MH40AB31240,5691.026
31241,Party_31241,MH41AB31241,14635.793
31242,Party_31242,MH42AB31242,12384.541
31243,Party_31243,MH43AB31243,10660.031
31244,Party_31244,MH44AB31244,7860.685
31245,Party_31245,MH45AB31245,14472.344
31246,Party_31246,MH46AB31246,13669.843
31247,Party_31247,MH47AB31247,3431.566
31248,Party_31248,MH48AB31248,2049.406
31249,Party_31249,MH49AB31249,3543.551
31250,Party_31250,MH50AB31250,14507.302
31251,Party_31251,MH51AB31251,2736.078
31252,Party_31252,MH52AB31252,9538.101
31253,Party_31253,MH53AB31253,11571.076
31254,Party_31254,MH54AB31254,6370.807
31255,Party_31255,MH55AB31255,12285.378
31256,Party_31256,MH56AB31256,7354.381
31257,Party_31257,MH57AB31257,5376.354
31258,Party_31258,MH58AB31258,11653.66
31259,Party_31259,MH59AB31259,9349.147
31260,Party_31260,MH60AB31260,8638.933
31261,Party_31261,MH61AB31261,11005.357
31262,Party_31262,MH62AB31262,12935.961
31263,Party_31263,MH63AB31263,13258.507
31264,Party_31264,MH64AB31264,14570.712
31265,Party_31265,MH65AB31265,5527.74
31266,Party_31266,MH66AB31266,11234.662
31267,Party_31267,MH67AB31267,6666.168
31268,Party_31268,MH68AB31268,6251.936
31269,Party_31269,MH69AB31269,7787.863
31270,Party_31270,MH70AB31270,13180.184
31271,Party_31271,MH71AB31271,2021.553
31272,Party_31272,MH72AB31272,2827.361
31273,Party_31273,MH73AB31273,14869.022
31274,Party_31274,MH74AB31274,5799.359
31275,Party_31275,MH75AB31275,5927.185
31276,Party_31276,MH76AB31276,7926.973
31277,Party_31277,MH77AB31277,3045.358
31278,Party_31278,MH78AB31278,7963.428
31279,Party_31279,MH79AB31279,9564.202
31280,Party_31280,MH80AB31280,11769.118
31281,Party_31281,MH81AB31281,8490.953
31282,Party_31282,MH82AB31282,5200.098
31283,Party_31283,MH83AB31283,3899.607
31284,Party_31284,MH84AB31284,11966.667
31285,Party_31285,MH85AB31285,11124.628
31286,Party_31286,MH86AB31286,7991.247
31287,Party_31287,MH87AB31287,2664.486
31288,Party_31288,MH88AB31288,11306.0
31289,Party_31289,MH89AB31289,8824.48
31290,Party_31290,MH90AB31290,11434.834
31291,Party_31291,MH91AB31291,10271.438
31292,Party_31292,MH92AB31292,4583.996
31293,Party_31293,MH93AB31293,11289.03
31294,Party_31294,MH94AB31294,12772.205
31295,Party_31295,MH95AB31295,11029.115
31296,Party_31296,MH96AB31296,4183.952
31297,Party_31297,MH97AB31297,5041.801
31298,Party_31298,MH98AB31298,3181.327
31299,Party_31299,MH99AB31299,10463.594
31300,Party_31300,MH00AB31300,9558.946
31301,Party_31301,MH01AB31301,8831.714
31302,Party_31302,MH02AB31302,14974.794
31303,Party_31303,MH03AB31303,10621.549
31304,Party_31304,MH04AB31304,14008.086
31305,Party_31305,MH05AB31305,10450.352
31306,Party_31306,MH06AB31306,3676.412
31307,Party_31307,MH07AB31307,4617.188
31308,Party_31308,MH08AB31308,2001.881
31309,Party_31309,MH09AB31309,2111.519
